Annotation/Divergence,DD6_old_rep1,DD7_old_rep2,DD8_old_rep3,DD9_old_rep4,DD10_old_rep5,DD11_old_rep6,DD18_old121_rep1,DD19_old121_rep2,DD20_old121_rep3,DD21_old121_rep4,DD22_old121_rep5,DD23_old121_rep6
Cdk2ap2,12.357999999999999,14.144,13.492,17.187,12.843,12.841,9.597000000000001,10.914000000000001,10.478,12.769,10.024,11.472000000000001
Taf7l,0.04,0.068,0.031,0.08900000000000001,0.136,0.10099999999999999,0.175,0.254,0.155,0.177,0.20800000000000002,0.228
Mrpl52,34.991,38.023,38.091,57.608000000000004,38.351,36.259,26.011,28.339000000000002,30.344,33.988,29.16,30.93
Prss50,0.741,0.987,0.74,1.137,0.828,0.772,0.503,0.8170000000000001,0.35200000000000004,0.509,0.591,0.5720000000000001
Uaca,1.912,2.153,1.703,1.881,2.7560000000000002,1.854,2.95,1.736,3.512,3.2260000000000004,2.9,3.4730000000000003
Plod3,10.113,10.075,8.777999999999999,10.231,9.026,9.435,7.019,8.009,7.063,9.566,8.075,8.605
Fbn1,1.605,0.568,1.3330000000000002,1.143,1.617,1.325,2.12,1.67,1.9980000000000002,1.406,2.077,1.943
Bdp1,3.884,3.5180000000000002,3.611,2.9019999999999997,3.735,3.475,4.537,4.393,4.773,4.031000000000001,4.319,4.361000000000001
Mrgprf,0.115,0.26,0.327,0.397,0.391,0.243,1.26,0.556,0.8079999999999999,1.331,0.713,0.706
Gxylt2,0.253,0.07200000000000001,0.45899999999999996,0.375,0.488,0.268,1.018,0.45899999999999996,0.5379999999999999,0.53,0.565,0.805
Tnfrsf11b,0.3,0.34700000000000003,0.318,0.303,0.14800000000000002,0.242,0.299,0.322,0.37799999999999995,0.40299999999999997,0.345,0.52
Ddi2,9.621,6.669,8.14,6.068,7.522,7.955,9.437000000000001,10.788,10.26,8.673,11.097000000000001,10.696
Ttc9b,22.409000000000002,25.586,20.605,32.266999999999996,21.799,23.745,17.515,19.962,14.805,22.621,21.831,20.44
Kcnq3,7.066,4.041,4.579,1.845,3.478,3.2110000000000003,9.124,8.847000000000001,7.502999999999999,3.78,8.333,6.574
1110017D15Rik,3.822,3.377,2.972,3.068,4.118,2.932,3.145,2.169,2.299,3.062,2.254,2.736
Ubc,38.173,35.056,36.694,53.673,38.809,41.89,24.195,35.85,24.41,29.572,25.275,29.926
BC018473,0.235,0.14,0.256,0.087,0.14400000000000002,0.149,0.395,0.341,0.391,0.41700000000000004,0.33299999999999996,0.359
Scai,7.0760000000000005,5.808,7.2139999999999995,4.745,6.352,7.05,8.79,9.062999999999999,9.11,7.693,9.078,8.253
Mrps24,15.534,16.033,15.232999999999999,22.116999999999997,15.829,15.739,11.084000000000001,13.828,11.215,14.034,13.964,14.120999999999999
Uba6,3.8510000000000004,3.0610000000000004,3.478,2.461,3.5589999999999997,3.1860000000000004,3.694,3.497,4.394,4.194,4.325,4.023
Atp5sl,19.308,19.1,17.877,24.406,18.257,19.737000000000002,14.24,15.909,15.625,18.986,15.909,17.173
Fcf1,6.619,8.099,6.159,10.694,7.899,7.7829999999999995,6.587999999999999,6.995,5.662000000000001,6.257999999999999,5.818,6.49
Atp10a,1.646,1.885,1.455,1.136,1.5030000000000001,1.42,1.955,1.367,2.0069999999999997,1.883,1.896,2.175
Rnf113a2,5.1770000000000005,5.478,5.454,7.715,6.553,5.689,4.276,4.3469999999999995,4.419,5.393,3.8560000000000003,5.136
Pcolce,1.354,2.339,1.5590000000000002,2.266,5.4239999999999995,1.496,5.648,1.912,5.065,5.079,6.122999999999999,4.721
Mrps18c,18.762999999999998,16.968,18.327,25.396,17.092,16.044,11.91,13.799000000000001,11.879000000000001,14.792,14.205,13.024000000000001
P2rx5,0.337,0.14300000000000002,0.5770000000000001,0.899,0.963,0.62,0.69,0.826,0.804,1.121,1.129,1.008
Gpc6,1.8869999999999998,1.8319999999999999,1.485,1.297,1.771,1.2919999999999998,1.996,1.651,2.158,2.076,2.184,2.22
Fgf14,6.907,9.734,8.225,6.831,7.271,8.821,9.866,9.926,9.51,10.276,9.397,8.807
Usf3,6.044,5.235,5.272,3.8480000000000003,5.035,5.03,6.575,6.715,6.572,5.266,6.612,5.777
Atad2b,3.085,2.9389999999999996,3.182,2.1180000000000003,2.862,2.748,3.694,3.2760000000000002,3.5780000000000003,3.089,3.6060000000000003,3.576
Zcchc5,0.33799999999999997,0.066,0.6679999999999999,1.061,0.762,0.81,1.0090000000000001,1.205,0.737,1.0590000000000002,1.0270000000000001,0.9940000000000001
2900005J15Rik,1.847,1.151,1.7,1.536,1.565,1.699,2.344,1.849,1.695,2.0909999999999997,1.909,1.703
Cemip,1.9569999999999999,1.321,2.792,2.444,3.1719999999999997,2.8080000000000003,4.24,3.565,3.29,3.1189999999999998,4.132,3.7089999999999996
Mbp,705.404,880.37,757.515,606.151,754.382,673.113,637.0369999999999,689.784,537.066,524.878,578.8580000000001,525.661
Itgbl1,3.9539999999999997,0.527,3.786,3.0269999999999997,3.358,3.5060000000000002,5.092,3.887,4.753,4.35,5.111000000000001,4.97
Cyb5rl,0.885,0.695,0.701,0.789,0.9590000000000001,0.8320000000000001,0.635,0.655,0.6729999999999999,0.57,0.623,0.688
Cdh1,0.052000000000000005,0.059000000000000004,0.121,0.18,0.177,0.033,0.851,0.142,0.6940000000000001,0.513,0.556,1.06
Ccnd2,14.353,10.495,15.035,11.276,15.734000000000002,13.548,16.566,15.592,18.23,14.849,20.291,16.938
Sytl4,0.675,0.355,1.013,0.879,0.997,0.753,1.1740000000000002,1.12,0.943,1.032,1.161,1.1840000000000002
Nit1,16.205,20.863000000000003,18.767,22.698,17.791,18.312,14.208,15.185,14.323,18.06,16.093,15.796
Diaph2,3.77,4.263999999999999,3.6889999999999996,2.591,3.222,3.208,4.6160000000000005,4.1339999999999995,4.337,3.562,4.361000000000001,4.444
Rps27l,16.276,13.046,10.914000000000001,16.045,12.802,11.09,8.301,8.542,7.792000000000001,8.613,9.008,7.316
Psenen,0.9520000000000001,0.605,0.8320000000000001,0.7929999999999999,1.133,0.9059999999999999,0.174,0.648,0.858,0.35200000000000004,0.44299999999999995,0.37799999999999995
Uqcrh,111.355,132.841,105.89,179.13,112.929,116.882,78.76,100.98899999999999,92.055,104.9,87.48,93.602
Tnfrsf1b,0.7659999999999999,0.769,0.8140000000000001,0.7759999999999999,0.691,0.7240000000000001,1.166,0.752,0.772,0.971,0.9890000000000001,1.024
Lrrc58,12.865,11.359000000000002,12.203,8.879,12.499,11.190999999999999,14.677999999999999,13.845,15.898,13.967,14.818,14.834000000000001
Trim23,10.5,9.35,11.390999999999998,8.449,10.864,11.624,12.155,12.86,12.347999999999999,13.061,11.663,13.052
Cnksr2,49.172,25.801,43.505,28.191999999999997,35.568000000000005,38.789,51.948,48.342,47.346000000000004,38.762,48.282,44.62
Glg1,28.471,20.717,25.038,13.475,25.002,25.958000000000002,31.985,32.969,30.281999999999996,22.853,32.179,30.473000000000003
Abca5,6.433,6.2860000000000005,6.312,5.2989999999999995,6.607,6.8020000000000005,7.818,7.372000000000001,8.021,7.477,8.272,7.612
Ints6,4.109,3.4730000000000003,3.6260000000000003,3.102,4.074,3.908,4.582,4.025,4.81,4.849,4.505,3.9960000000000004
Nrp1,16.070999999999998,5.395,18.199,17.191,17.427,17.725,19.742,18.601,20.3,19.919,21.405,21.054000000000002
Dsp,3.155,0.7809999999999999,7.64,6.017,7.9,6.079,9.636000000000001,8.769,7.664,5.702999999999999,9.894,7.577000000000001
Scrg1,35.821,31.226,27.939,38.552,29.998,30.085,24.43,26.421999999999997,28.573,31.215999999999998,24.052,24.686
Gen1,0.39899999999999997,0.259,0.34600000000000003,0.226,0.335,0.313,0.49700000000000005,0.36200000000000004,0.33799999999999997,0.32899999999999996,0.45399999999999996,0.433
Zfp971,2.753,2.141,1.7480000000000002,0.9690000000000001,1.8419999999999999,1.9509999999999998,2.987,2.667,2.84,2.545,2.495,2.365
2900055J20Rik,1.6909999999999998,2.151,2.5469999999999997,0.861,1.51,1.5430000000000001,3.1689999999999996,3.07,2.522,1.797,2.597,1.882
Rxrb,14.354000000000001,16.215999999999998,14.737,16.967,14.662,15.972000000000001,11.173,13.065,9.719,14.064,13.847000000000001,13.982999999999999
4931440P22Rik,0.536,0.455,0.48100000000000004,0.52,0.47700000000000004,0.39299999999999996,0.272,0.3,0.298,0.214,0.215,0.289
Itgb8,6.317,6.223,6.034,2.3040000000000003,6.752000000000001,4.768,8.787,7.024,7.9110000000000005,5.093999999999999,8.965,7.153
Lrp6,6.617999999999999,6.191,6.593,6.369,7.593999999999999,5.914,8.404,7.357,8.367,7.526,8.948,8.286
Zfp385a,18.47,23.9,17.652,21.427,18.805999999999997,20.572,14.764000000000001,17.413,13.05,16.788,16.958,17.629
Tnk2,49.653999999999996,58.821999999999996,45.668,58.938,46.041000000000004,48.535,32.888000000000005,38.19,29.144000000000002,39.286,38.826,40.467
Zmiz2,58.988,68.542,54.145,58.555,54.293,62.931999999999995,47.621,53.176,45.073,49.493,51.559,52.641999999999996
Slc5a3,4.48,3.937,3.915,3.611,5.136,4.11,4.843999999999999,4.54,5.601,4.756,6.291,4.794
Dapk3,14.86,15.844000000000001,14.703,19.059,15.401,15.712,12.183,13.202,11.415999999999999,15.514000000000001,13.432,13.847000000000001
Polr2j,19.018,19.157,22.901,31.613000000000003,25.072,25.99,16.424,16.79,16.643,21.584,18.394000000000002,17.396
Efhd2,48.702,54.99100000000001,42.133,55.978,44.133,52.556999999999995,36.334,41.38399999999999,34.824,45.198,39.084,42.071999999999996
D930020B18Rik,0.067,0.133,0.07,0.083,0.092,0.086,0.14800000000000002,0.14300000000000002,0.162,0.183,0.184,0.086
Ppm1l,9.449,6.007000000000001,8.479,3.667,7.0889999999999995,8.351,10.815,11.734000000000002,9.155,7.318,12.124,10.037
Mecp2,14.175,13.469000000000001,12.677999999999999,10.341,11.857999999999999,12.62,15.655,16.633,15.362,13.245999999999999,16.164,15.295
Atp5g3,218.498,208.825,233.22799999999998,324.698,228.343,226.21200000000002,132.745,194.21900000000002,148.703,177.275,155.347,193.352
Tmem74,7.149,1.903,6.816,3.7119999999999997,5.539,7.42,7.138,9.003,8.256,7.447,7.3839999999999995,7.305
4933432I09Rik,0.732,0.6679999999999999,0.875,0.8759999999999999,0.9570000000000001,0.857,0.7,0.409,0.75,0.6659999999999999,0.6709999999999999,0.609
Pgm2l1,48.185,27.658,49.318000000000005,35.959,46.37,53.618,55.631,53.983000000000004,57.61600000000001,55.843,56.913000000000004,53.571000000000005
Rps5,155.714,162.53,137.35299999999998,208.22099999999998,145.39700000000002,149.398,116.586,134.366,123.91,136.74,120.885,133.906
Apaf1,2.351,1.7719999999999998,2.142,2.024,2.213,2.4419999999999997,2.614,2.555,2.623,2.7569999999999997,2.609,2.818
Rpl18,6.279,7.843999999999999,7.367999999999999,8.629,7.457000000000001,8.334,6.013,6.531000000000001,4.563,6.922000000000001,6.8020000000000005,6.537999999999999
Mkln1,9.934,7.456,7.724,6.2829999999999995,8.423,8.634,10.617,11.012,10.802999999999999,9.211,10.679,10.247
Aspn,0.45799999999999996,0.611,0.483,0.679,0.846,0.436,1.149,0.565,1.181,1.4280000000000002,1.097,1.104
Dnah8,0.174,0.10800000000000001,0.23800000000000002,0.172,0.263,0.168,0.317,0.307,0.28800000000000003,0.239,0.34299999999999997,0.22899999999999998
Map1lc3a,73.578,68.854,64.092,89.275,72.086,71.37100000000001,48.323,61.793,46.861999999999995,68.586,66.71600000000001,63.519
Erap1,1.535,2.002,1.939,1.464,2.128,1.839,2.428,1.8119999999999998,2.29,2.2840000000000003,2.3,2.136
Tbr1,13.533,18.782,13.134,15.207,13.884,19.166,12.399000000000001,13.638,12.11,14.404000000000002,12.595,12.124
Myl6b,8.963,8.177999999999999,8.902000000000001,11.722000000000001,8.456,8.702,5.9510000000000005,8.208,7.401,9.19,7.125,6.854
Erp29,29.576,28.394000000000002,27.857,40.534,30.776,30.165,24.668000000000003,25.901999999999997,23.048000000000002,28.872,26.913,27.521
Prg4,0.036000000000000004,0.03,0.084,0.09300000000000001,0.134,0.011000000000000001,0.32899999999999996,0.098,0.299,0.292,0.161,0.64
Esyt2,10.33,9.881,9.533,7.141,9.211,9.686,11.873,10.982000000000001,11.492,11.017000000000001,11.085999999999999,11.759
Bend4,2.155,1.983,2.367,1.883,2.077,2.251,2.665,2.737,2.6710000000000003,2.458,2.3680000000000003,2.883
Pds5a,8.122,7.664,8.372,5.1770000000000005,8.505,7.84,10.507,9.541,10.91,7.7139999999999995,10.460999999999999,10.158
Igsf10,0.38799999999999996,0.381,0.349,0.299,0.39299999999999996,0.396,0.489,0.539,0.418,0.439,0.425,0.44
Tnfaip8l3,11.382,4.008,11.344000000000001,7.847,11.123,12.392000000000001,13.927,13.154000000000002,14.665999999999999,12.446,13.589,13.847999999999999
Slc25a32,2.27,1.9480000000000002,2.739,2.03,2.8760000000000003,2.517,2.92,2.9610000000000003,2.8680000000000003,2.605,3.1289999999999996,3.005
Cyp2u1,2.077,1.7890000000000001,1.615,1.319,1.817,1.9880000000000002,2.435,2.394,2.5069999999999997,2.681,2.479,2.496
Polr2e,40.179,39.35,41.617,58.301,40.851,44.537,32.308,36.207,37.884,41.79,33.123000000000005,37.080999999999996
Smoc1,3.577,2.7319999999999998,3.438,3.6060000000000003,3.5669999999999997,3.385,4.697,4.68,4.945,5.0760000000000005,4.252,5.556
Kctd12,30.949,19.094,35.793,27.614,35.006,32.875,36.829,38.054,37.347,36.361,38.666,38.283
Zfp81,4.1930000000000005,3.1519999999999997,3.4989999999999997,2.4,3.247,3.181,5.212000000000001,4.489,4.8260000000000005,3.655,4.494,4.707
Mib1,17.799,13.53,14.82,6.1129999999999995,13.383,12.189,20.184,21.660999999999998,19.829,14.515,20.914,18.475
Zfp398,3.9360000000000004,2.7260000000000004,3.642,1.9569999999999999,3.22,3.21,4.629,4.6819999999999995,4.024,3.3160000000000003,4.397,3.8989999999999996
Cd1d1,0.042,0.177,0.162,0.278,0.142,0.159,0.45799999999999996,0.22699999999999998,0.348,0.34,0.311,0.452
Shq1,0.778,0.68,0.899,0.8740000000000001,0.802,0.868,0.88,1.092,1.1,1.012,0.9309999999999999,0.855
Tmem255a,7.406000000000001,6.205,10.113999999999999,10.571,9.939,10.940999999999999,10.886,11.5,12.182,12.222000000000001,10.181000000000001,13.177999999999999
Bmx,0.051,0.24,0.16,0.285,0.21,0.228,0.488,0.303,0.584,0.43700000000000006,0.268,0.604
Col12a1,0.42700000000000005,0.6859999999999999,0.721,0.604,0.698,0.5720000000000001,1.472,1.045,1.329,1.031,0.9990000000000001,1.351
Gramd3,5.03,4.919,4.0489999999999995,5.153,4.65,4.4319999999999995,3.571,4.191,3.679,4.004,3.9,4.01
Vegfb,37.255,45.24,36.998000000000005,54.926,37.668,37.755,31.125,28.429000000000002,31.094,36.201,32.177,33.895
Tmem245,0.568,0.5770000000000001,0.485,0.256,0.43200000000000005,0.297,0.685,0.6779999999999999,0.612,0.387,0.7140000000000001,0.603
Sec24d,5.757000000000001,3.0180000000000002,6.155,5.94,7.167999999999999,6.015,7.794,7.515,7.524,8.042,8.68,7.81
Tsc22d4,19.035999999999998,21.557,18.285999999999998,24.578000000000003,17.893,16.984,13.399000000000001,17.375,12.365,19.422,16.614,16.025
Sdf2l1,8.402999999999999,7.7170000000000005,5.832000000000001,8.234,7.986000000000001,7.098,3.963,5.234,5.59,5.957000000000001,6.0,5.2589999999999995
Tspan4,3.012,2.655,3.674,4.114,4.26,3.187,4.32,3.861,4.0,5.547000000000001,4.795,5.449
Pianp,64.583,73.488,66.113,79.518,66.565,72.225,51.68,65.445,50.463,62.736999999999995,56.216,60.463
P2ry13,6.803999999999999,7.575,5.432,5.807,5.415,5.513999999999999,5.71,4.827,5.682,4.986000000000001,4.253,5.122000000000001
Ppp1ca,88.086,133.216,95.195,115.50399999999999,87.535,96.389,77.017,76.699,81.812,91.49600000000001,81.66,82.868
Cog5,8.789,5.4,7.235,5.425,8.295,7.984,8.748,10.064,9.214,7.51,8.83,8.971
Fastk,24.807,27.546999999999997,27.695999999999998,29.688000000000002,25.604,26.813000000000002,20.753,23.096999999999998,18.889,24.480999999999998,23.22,24.451
Fbxl16,247.555,306.624,236.255,227.115,217.889,220.88400000000001,182.66299999999998,212.86,173.041,199.86,204.054,208.929
Rfc3,2.99,3.4539999999999997,3.265,4.809,3.16,4.604,2.839,2.715,3.355,2.682,3.08,2.6310000000000002
Arhgef19,2.812,3.0010000000000003,2.151,2.6889999999999996,2.577,2.6919999999999997,1.7919999999999998,2.059,1.5230000000000001,1.794,2.263,1.7890000000000001
Cmc2,3.9530000000000003,5.936,3.738,5.343999999999999,4.325,5.29,3.4389999999999996,3.25,3.3510000000000004,4.543,3.819,3.739
Hist1h2bc,18.515,18.937,16.043,23.836,18.500999999999998,12.694,14.472999999999999,12.97,12.98,15.022,15.445,13.33
2410006H16Rik,22.174,25.221,25.732,39.338,23.432,32.204,17.327,20.746,20.982,23.478,19.143,22.34
Ttll4,2.01,1.9040000000000001,1.605,0.7509999999999999,1.7,1.391,2.265,1.891,2.281,1.7269999999999999,2.225,2.557
Medag,2.803,3.805,2.782,2.4730000000000003,2.4530000000000003,2.898,1.8159999999999998,2.231,2.09,2.29,2.4859999999999998,2.4459999999999997
Mcm7,2.222,2.5669999999999997,1.6769999999999998,2.41,2.081,2.269,1.837,2.164,1.9480000000000002,1.5719999999999998,1.5590000000000002,1.7209999999999999
Utp14b,2.3040000000000003,2.5180000000000002,2.211,1.246,2.5989999999999998,1.9240000000000002,3.037,3.11,2.846,2.456,3.2,2.734
Pik3c2a,3.855,4.082,3.5260000000000002,2.701,3.7489999999999997,3.7960000000000003,4.934,4.535,4.875,4.797,4.731,4.584
Hspa5,86.074,93.56299999999999,75.215,88.671,88.99600000000001,76.244,62.12,58.998999999999995,64.956,75.775,69.48899999999999,61.26
Reps2,32.075,21.919,29.253,20.845,26.774,29.971,33.66,33.999,35.689,34.973,36.988,35.358000000000004
Cox6a1,265.057,294.856,265.551,371.778,252.312,270.204,196.653,225.143,205.046,255.229,207.895,225.892
T2,0.22,0.635,0.24,0.391,0.599,0.335,0.773,0.56,0.5870000000000001,0.586,0.6559999999999999,0.42
Gdf1,32.821,24.401,30.634,38.21,28.111,30.851999999999997,19.801,24.230999999999998,16.334,25.77,25.261,26.114
Ndufa5,90.59299999999999,86.07600000000001,87.147,128.929,89.432,83.07600000000001,67.92399999999999,68.404,81.359,88.523,65.89399999999999,72.753
Siglece,0.375,0.353,0.162,0.247,0.48200000000000004,0.21100000000000002,0.5479999999999999,0.5670000000000001,0.34700000000000003,0.523,0.5579999999999999,0.371
Enho,20.09,16.465999999999998,16.676,28.086,18.995,19.482,14.065,16.676,12.725999999999999,17.682000000000002,15.606,16.862000000000002
Steap3,1.143,0.946,0.867,0.971,1.4980000000000002,0.69,1.815,1.063,1.4080000000000001,1.69,1.806,1.614
Snhg3,9.177999999999999,10.181000000000001,7.8229999999999995,11.51,7.926,10.868,7.876,6.571000000000001,7.348,7.047999999999999,5.127000000000001,5.952000000000001
Rplp1,233.609,261.731,222.171,329.44199999999995,248.446,251.425,148.62,185.54,146.49,196.977,184.958,181.597
Wnt5a,2.324,1.64,2.543,2.79,2.841,3.3169999999999997,4.198,3.605,3.928,4.168,3.233,4.005
Slc16a7,3.8139999999999996,3.181,3.534,3.015,3.266,3.3489999999999998,4.511,4.705,4.27,3.408,4.237,4.106
Cxx1a,4.637,6.2829999999999995,4.917,6.7829999999999995,4.22,4.511,3.04,3.39,2.842,4.899,3.364,3.755
Snrnp70,109.51899999999999,127.57600000000001,124.93700000000001,145.707,114.62299999999999,113.46,91.34200000000001,95.12799999999999,89.714,97.075,89.024,103.569
Map3k2,3.0439999999999996,3.8480000000000003,3.495,2.345,3.155,2.9210000000000003,4.4110000000000005,4.159,4.428999999999999,3.844,4.285,4.343999999999999
Cyp4x1,2.4330000000000003,2.021,2.247,1.916,2.5180000000000002,2.832,2.967,3.9130000000000003,2.786,2.5869999999999997,3.323,3.194
Ngdn,11.81,14.505999999999998,11.943,16.785999999999998,11.856,11.552,11.140999999999998,10.958,10.282,11.167,10.382,10.8
Gm3414,0.057999999999999996,0.099,0.188,0.028999999999999998,0.184,0.12300000000000001,0.24100000000000002,0.16699999999999998,0.129,0.2,0.332,0.222
Arfgef3,3.793,2.081,2.927,1.36,2.383,2.562,4.891,4.583,4.044,2.9019999999999997,4.513,4.004
Braf,18.448,16.211,18.205,13.197000000000001,17.214000000000002,18.455,21.070999999999998,20.594,21.7,18.324,20.495,20.337
Tead1,4.297,2.862,5.422999999999999,4.178999999999999,6.155,4.114,6.724,5.437,6.904,4.978,6.212999999999999,5.792000000000001
Zdhhc14,14.312999999999999,14.674000000000001,15.62,15.929,13.249,12.485,10.308,11.07,10.042,11.26,10.972999999999999,10.929
2610528A11Rik,0.612,0.433,0.397,0.37799999999999995,0.278,0.19399999999999998,0.149,0.09300000000000001,0.113,0.226,0.304,0.195
Zc3h12c,1.601,2.44,2.022,0.945,1.9480000000000002,1.77,2.6710000000000003,2.68,2.5540000000000003,2.293,2.403,2.116
Sp140,0.032,0.081,0.099,0.071,0.065,0.02,0.187,0.057999999999999996,0.106,0.142,0.214,0.102
Meis3,11.61,9.478,10.113999999999999,12.874,9.236,11.72,8.557,9.195,8.335,8.586,7.672000000000001,10.47
Frrs1l,43.468,28.68,39.931,19.035,37.312,38.097,50.864,51.025,46.425,37.254,49.83,45.295
Tst,15.783,13.269,14.235999999999999,17.102999999999998,13.842,13.225,11.494000000000002,12.675999999999998,10.902999999999999,13.487,12.642999999999999,11.873
Itih5,4.163,5.757000000000001,4.058,3.013,4.809,3.694,7.606,4.783,6.562,5.312,5.091,6.82
Chic1,5.263999999999999,5.853,5.761,4.546,6.683,5.834,7.367000000000001,7.32,7.569,6.8420000000000005,7.455,6.705
Cfap54,1.982,2.3169999999999997,1.761,1.508,1.9580000000000002,1.768,2.133,2.342,2.655,1.896,2.32,2.191
Zfp652,5.303,4.888999999999999,4.863,2.456,4.687,4.445,6.1770000000000005,6.672999999999999,5.599,4.518,6.031000000000001,5.702999999999999
Rasl10b,62.626000000000005,99.64299999999999,66.693,63.301,55.99100000000001,59.176,45.715,55.327,41.043,49.555,54.163000000000004,50.11600000000001
Mblac1,1.4669999999999999,1.095,1.734,1.609,1.837,1.6769999999999998,1.031,1.386,1.3030000000000002,1.389,0.831,1.4569999999999999
Papolb,0.23,0.278,0.306,0.146,0.35700000000000004,0.125,0.504,0.447,0.34600000000000003,0.17,0.36700000000000005,0.501
Lmcd1,4.587,4.042,3.705,5.71,3.909,3.845,2.802,2.548,2.571,2.964,3.1510000000000002,3.202
Ptprz1,31.465999999999998,29.877,26.743000000000002,20.839000000000002,26.131999999999998,23.791999999999998,31.713,32.286,34.189,29.923000000000002,31.166999999999998,31.660999999999998
Ackr1,24.56,25.956999999999997,23.588,30.4,21.634,23.554000000000002,17.189,19.71,16.987000000000002,19.389,20.566,18.711
Nudt22,3.1689999999999996,2.426,3.7260000000000004,3.322,3.892,3.8760000000000003,2.092,3.299,2.188,3.1439999999999997,2.015,2.262
Zfp444,4.208,4.821000000000001,4.093999999999999,5.4,4.797,4.891,3.7310000000000003,3.887,3.5189999999999997,4.122,3.948,4.138
Thap7,9.658,9.427,7.664,11.814,8.957,9.07,7.5489999999999995,5.947,8.226,8.952,7.489,7.534
Bcl7b,20.097,20.927,20.01,25.405,22.068,20.94,14.904000000000002,15.984000000000002,14.799000000000001,17.288,16.035,16.727
Hdac9,8.156,5.609,8.042,8.038,9.281,9.595,10.372,9.755,10.404000000000002,9.882,10.237,9.85
Camkmt,6.876,7.609,6.391,9.036,6.9079999999999995,6.615,6.405,5.9510000000000005,6.56,6.6739999999999995,5.2010000000000005,5.64
Pi15,0.27699999999999997,0.055999999999999994,0.25,0.172,0.324,0.21100000000000002,0.405,0.282,0.43,0.385,0.38799999999999996,0.43
Lrrn4cl,0.149,0.151,0.32299999999999995,0.11,0.243,0.151,0.391,0.162,0.34600000000000003,0.461,0.19899999999999998,0.45399999999999996
Neto1,28.568,27.483,36.74,23.623,33.542,36.02,41.031000000000006,39.544000000000004,41.133,37.549,41.273,40.968999999999994
Dlgap3,61.004,85.057,53.913999999999994,53.437,51.555,52.282,39.036,49.698,31.721999999999998,43.473,48.782,49.812
Ngrn,15.192,15.01,15.751,19.368,16.872,16.221,11.752,13.901,13.83,16.486,12.702,13.556
Hint3,6.115,6.696000000000001,4.841,3.79,6.657,4.94,7.564,7.167999999999999,7.098,5.591,8.612,7.145
Ptges,0.61,0.892,0.491,0.764,0.6729999999999999,0.841,1.1079999999999999,0.8590000000000001,0.759,0.9329999999999999,1.159,1.0170000000000001
Josd2,18.766,20.694000000000003,18.904,23.01,20.256,18.627,15.225999999999999,16.576,13.117,17.662,15.502,15.849
Egln2,29.706,29.78,27.384,37.944,28.233,28.331999999999997,21.436999999999998,25.384,20.522,28.525,25.386999999999997,26.541999999999998
Slc22a2,0.036000000000000004,0.061,0.196,0.08,0.196,0.023,0.42200000000000004,0.295,0.5,0.34700000000000003,0.322,0.665
Elmsan1,3.609,3.955,4.732,3.364,4.476,4.333,5.362,5.231,4.461,4.724,5.417000000000001,4.963
Taok1,15.448,12.699000000000002,14.863,10.119,13.607999999999999,13.936,18.452,17.902,19.313,15.727,19.073,17.18
Edem2,8.832,8.46,8.565,9.308,8.752,7.93,6.977,8.173,6.7860000000000005,7.276,6.103,7.693
Ndufaf2,11.82,10.894,13.167,18.95,15.698,16.088,10.559000000000001,10.011000000000001,9.59,13.447000000000001,9.565,11.788
Ndufs5,16.262999999999998,19.209,15.482000000000001,24.103,14.788,15.050999999999998,11.452,11.455,13.245999999999999,17.646,11.773,14.505999999999998
Plekhg3,2.562,2.8310000000000004,2.583,1.875,2.9160000000000004,2.602,3.01,3.1719999999999997,3.1719999999999997,2.526,3.573,2.964
Ctdspl2,4.2989999999999995,4.256,4.343999999999999,3.5410000000000004,4.632,4.386,5.78,4.5969999999999995,5.26,4.899,5.359,4.752
Zkscan8,3.036,3.56,3.4789999999999996,2.19,3.014,2.8569999999999998,4.481,4.038,3.9410000000000003,3.1430000000000002,3.6710000000000003,3.557
Mrpl21,11.748,12.149000000000001,11.012,16.994,11.059000000000001,11.492,9.123,8.037,10.452,12.257,9.828,9.318
Zkscan16,8.496,7.51,7.782,3.5860000000000003,6.641,8.727,11.102,12.633,10.333,9.007,11.509,10.655
Col3a1,0.278,0.366,0.45399999999999996,0.278,0.6709999999999999,0.212,1.881,0.32799999999999996,1.3730000000000002,1.696,0.807,1.574
Brwd3,0.8270000000000001,0.895,1.016,0.41700000000000004,1.117,0.586,1.692,1.393,1.557,0.753,1.785,1.266
Nfib,21.416,11.546,24.750999999999998,19.797,23.691999999999997,20.988000000000003,27.753,24.579,27.268,23.965999999999998,27.057,25.895
1810037I17Rik,17.811,20.255,18.813,26.573,18.339000000000002,18.51,13.144,13.883,14.962,16.317999999999998,13.265,15.395
Fn1,8.094,7.513,6.18,7.063,7.563,8.917,13.915999999999999,8.211,12.829,11.675,9.567,15.445
Lama2,1.382,1.125,1.3030000000000002,0.747,1.172,0.907,1.847,1.305,1.807,1.104,1.5490000000000002,1.435
Gpank1,2.7110000000000003,2.499,2.199,3.1439999999999997,2.807,2.431,1.5090000000000001,2.354,1.6680000000000001,2.397,2.019,2.362
S100a1,50.858000000000004,62.101000000000006,50.775,65.88600000000001,47.849,45.596000000000004,40.510999999999996,38.998000000000005,49.146,53.023999999999994,43.21,42.349
Ms4a6c,0.042,0.071,0.162,0.18600000000000003,0.171,0.053,0.489,0.19,0.325,0.402,0.187,0.319
